2016-03-07 14:19:18.233428,40.8,37.86,6.5168,412.17,73.0,Mostly Cloudy,1268.98,74.0,Moderate
2016-03-07 14:19:50.766289,40.77,37.83,6.5168,412.16,73.0,Mostly Cloudy,1269.03,74.0,Moderate
2016-03-07 14:20:13.067565,40.77,37.83,6.5168,412.16,73.0,Mostly Cloudy,1269.03,74.0,Moderate
2016-03-07 14:22:16.523626,40.72,37.82,6.5168,412.08,73.0,Mostly Cloudy,1268.65,74.0,Moderate
