2015-08-21 21:03:20.735957,45.46,40.45,6.3889,235.71,78.0,Partly Cloudy,1162.35,61.0,Moderate
2015-08-21 21:03:24.225157,45.46,40.45,6.3889,235.71,78.0,Partly Cloudy,1162.35,61.0,Moderate
2015-08-21 21:03:30.463513,45.46,40.45,6.3889,235.71,78.0,Partly Cloudy,1162.35,61.0,Moderate
2015-12-31 20:54:07.170289,37.28,37.04,6.4937,430.78,52.0,Mostly Cloudy,1062.85,188.0,Unhealthy
